subject_ID,lemma,gender,age,education,grade,error
571,vinden,female,17,technical,Gr3,0
571,vinden,female,16,technical,Gr2,0
571,vinden,female,16,technical,Gr2,0
571,vinden,female,16,technical,Gr2,0
571,vinden,female,16,technical,Gr2,0
571,vinden,female,16,technical,Gr2,0
571,vinden,female,16,technical,Gr2,0
571,vinden,female,16,technical,Gr2,0
571,vinden,female,17,technical,Gr3,0
571,vinden,female,16,technical,Gr2,0
571,vinden,female,16,technical,Gr2,0
571,vinden,female,16,technical,Gr2,0
571,vinden,female,16,technical,Gr2,0
571,vinden,female,16,technical,Gr2,0
571,vinden,female,16,technical,Gr2,0
571,vinden,female,16,technical,Gr2,0
571,vinden,female,16,technical,Gr2,0
571,vinden,female,16,technical,Gr2,0
571,vinden,female,16,technical,Gr2,0
571,vinden,female,17,technical,Gr3,0
571,vinden,female,17,technical,Gr3,0
571,vinden,female,16,technical,Gr2,0
571,vinden,female,16,technical,Gr2,0
571,vinden,female,17,technical,Gr3,0
571,vinden,female,16,technical,Gr2,0
571,vinden,female,16,technical,Gr2,0
571,vinden,female,16,technical,Gr2,0
571,vinden,female,16,technical,Gr2,0
571,vinden,female,16,technical,Gr2,0
571,vinden,female,16,technical,Gr2,0
571,vinden,female,16,technical,Gr2,0
571,vinden,female,16,technical,Gr2,0
571,vinden,female,17,technical,Gr3,0
571,vinden,female,17,technical,Gr3,1
571,vinden,female,16,technical,Gr2,1
571,vinden,female,16,technical,Gr2,1
571,vinden,female,16,technical,Gr2,1
572,vinden,female,18,technical,Gr3,0
572,vinden,female,18,technical,Gr3,0
572,vinden,female,18,technical,Gr3,0
572,vinden,female,18,technical,Gr3,0
574,vinden,female,17,technical,Gr3,0
574,vinden,female,16,technical,Gr2,0
575,vinden,female,16,technical,Gr2,0
577,vinden,female,16,technical,Gr2,0
577,vinden,female,19,technical,Gr3,0
577,vinden,female,16,technical,Gr2,0
577,vinden,female,16,technical,Gr2,0
577,vinden,female,15,technical,Gr2,0
577,vinden,female,16,technical,Gr2,0
577,vinden,female,16,technical,Gr2,1
589,vinden,male,18,general,Gr3,1
589,vinden,male,18,general,Gr3,1
592,vinden,male,16,technical,Gr2,0
592,vinden,male,16,technical,Gr2,0
592,vinden,male,17,technical,Gr3,0
610,vinden,female,16,technical,Gr2,0
610,vinden,female,15,technical,Gr2,1
614,vinden,female,17,general,Gr3,1
618,vinden,male,19,technical,Gr3,0
618,vinden,male,19,technical,Gr3,0
618,vinden,male,19,technical,Gr3,0
618,vinden,male,19,technical,Gr3,1
618,vinden,male,19,technical,Gr3,1
621,vinden,female,19,general,Gr3,0
621,vinden,female,18,general,Gr3,0
621,vinden,female,18,general,Gr3,0
621,vinden,female,18,general,Gr3,0
621,vinden,female,18,general,Gr3,0
621,vinden,female,18,general,Gr3,0
622,vinden,female,18,general,Gr3,0
622,vinden,female,17,general,Gr3,0
622,vinden,female,17,general,Gr3,1
623,vinden,female,17,general,Gr3,0
623,vinden,female,17,general,Gr3,0
623,vinden,female,17,general,Gr3,0
623,vinden,female,18,general,Gr3,0
623,vinden,female,17,general,Gr3,1
624,vinden,female,17,general,Gr3,0
624,vinden,female,18,general,Gr3,0
624,vinden,female,18,general,Gr3,0
624,vinden,female,18,general,Gr3,0
624,vinden,female,17,general,Gr3,0
624,vinden,female,17,general,Gr3,0
624,vinden,female,18,general,Gr3,0
624,vinden,female,17,general,Gr3,0
624,vinden,female,17,general,Gr3,0
624,vinden,female,17,general,Gr3,0
624,vinden,female,18,general,Gr3,0
624,vinden,female,17,general,Gr3,1
624,vinden,female,17,general,Gr3,1
624,vinden,female,18,general,Gr3,1
625,vinden,female,16,general,Gr2,0
625,vinden,female,16,general,Gr2,0
625,vinden,female,17,general,Gr3,0
625,vinden,female,18,general,Gr3,0
625,vinden,female,18,general,Gr3,0
625,vinden,female,15,general,Gr2,0
625,vinden,female,17,general,Gr3,0
625,vinden,female,16,general,Gr2,0
625,vinden,female,17,general,Gr3,0
625,vinden,female,17,general,Gr3,0
625,vinden,female,16,general,Gr2,0
625,vinden,female,18,general,Gr3,0
625,vinden,female,15,general,Gr2,0
625,vinden,female,16,general,Gr2,0
625,vinden,female,18,general,Gr3,0
625,vinden,female,17,general,Gr3,0
625,vinden,female,16,general,Gr2,0
625,vinden,female,17,general,Gr3,0
625,vinden,female,17,general,Gr3,0
625,vinden,female,16,general,Gr2,0
625,vinden,female,18,general,Gr3,0
625,vinden,female,15,general,Gr2,0
625,vinden,female,17,general,Gr3,0
625,vinden,female,18,general,Gr3,0
625,vinden,female,16,general,Gr2,0
625,vinden,female,18,general,Gr3,0
625,vinden,female,18,general,Gr3,0
625,vinden,female,17,general,Gr3,0
625,vinden,female,16,general,Gr2,0
625,vinden,female,16,general,Gr2,0
625,vinden,female,16,general,Gr2,0
625,vinden,female,16,general,Gr2,0
625,vinden,female,17,general,Gr3,0
625,vinden,female,17,general,Gr3,0
625,vinden,female,16,general,Gr2,0
625,vinden,female,16,general,Gr2,0
625,vinden,female,18,general,Gr3,0
625,vinden,female,15,general,Gr2,0
625,vinden,female,17,general,Gr3,0
625,vinden,female,18,general,Gr3,0
625,vinden,female,17,general,Gr3,0
625,vinden,female,15,general,Gr2,0
625,vinden,female,16,general,Gr2,0
625,vinden,female,18,general,Gr3,0
625,vinden,female,17,general,Gr3,1
625,vinden,female,17,general,Gr3,1
625,vinden,female,16,general,Gr2,1
625,vinden,female,17,general,Gr3,1
625,vinden,female,17,general,Gr3,1
626,vinden,female,18,general,Gr3,0
626,vinden,female,18,general,Gr3,0
626,vinden,female,17,general,Gr3,0
626,vinden,female,18,general,Gr3,0
626,vinden,female,18,general,Gr3,0
626,vinden,female,18,general,Gr3,0
626,vinden,female,17,general,Gr3,0
626,vinden,female,18,general,Gr3,0
626,vinden,female,17,general,Gr3,1
626,vinden,female,18,general,Gr3,1
626,vinden,female,18,general,Gr3,1
627,vinden,female,16,general,Gr2,0
627,vinden,female,18,general,Gr3,0
627,vinden,female,17,general,Gr3,0
627,vinden,female,16,general,Gr2,0
627,vinden,female,17,general,Gr3,0
627,vinden,female,15,general,Gr2,0
627,vinden,female,17,general,Gr3,0
627,vinden,female,17,general,Gr3,0
627,vinden,female,16,general,Gr2,0
627,vinden,female,16,general,Gr2,0
627,vinden,female,18,general,Gr3,0
627,vinden,female,16,general,Gr2,0
627,vinden,female,17,general,Gr3,0
627,vinden,female,16,general,Gr2,0
627,vinden,female,16,general,Gr2,0
627,vinden,female,18,general,Gr3,0
627,vinden,female,18,general,Gr3,0
627,vinden,female,16,general,Gr2,0
627,vinden,female,16,general,Gr2,0
627,vinden,female,17,general,Gr3,0
627,vinden,female,16,general,Gr2,0
627,vinden,female,16,general,Gr2,0
627,vinden,female,18,general,Gr3,0
627,vinden,female,16,general,Gr2,0
627,vinden,female,17,general,Gr3,0
627,vinden,female,18,general,Gr3,0
627,vinden,female,17,general,Gr3,0
627,vinden,female,17,general,Gr3,0
627,vinden,female,16,general,Gr2,0
627,vinden,female,16,general,Gr2,0
627,vinden,female,15,general,Gr2,0
627,vinden,female,17,general,Gr3,0
627,vinden,female,16,general,Gr2,0
627,vinden,female,18,general,Gr3,0
627,vinden,female,18,general,Gr3,0
627,vinden,female,17,general,Gr3,0
627,vinden,female,15,general,Gr2,0
627,vinden,female,16,general,Gr2,0
627,vinden,female,16,general,Gr2,0
627,vinden,female,16,general,Gr2,0
627,vinden,female,17,general,Gr3,0
627,vinden,female,17,general,Gr3,0
627,vinden,female,18,general,Gr3,0
627,vinden,female,16,general,Gr2,0
627,vinden,female,17,general,Gr3,0
627,vinden,female,16,general,Gr2,0
627,vinden,female,17,general,Gr3,0
627,vinden,female,16,general,Gr2,0
627,vinden,female,16,general,Gr2,0
627,vinden,female,16,general,Gr2,0
627,vinden,female,16,general,Gr2,0
627,vinden,female,16,general,Gr2,0
627,vinden,female,17,general,Gr3,0
627,vinden,female,18,general,Gr3,0
627,vinden,female,16,general,Gr2,0
627,vinden,female,16,general,Gr2,0
627,vinden,female,16,general,Gr2,0
627,vinden,female,16,general,Gr2,0
627,vinden,female,15,general,Gr2,0
627,vinden,female,15,general,Gr2,0
627,vinden,female,17,general,Gr3,0
627,vinden,female,16,general,Gr2,0
627,vinden,female,16,general,Gr2,0
627,vinden,female,18,general,Gr3,0
627,vinden,female,17,general,Gr3,0
627,vinden,female,17,general,Gr3,0
627,vinden,female,16,general,Gr2,0
627,vinden,female,18,general,Gr3,0
627,vinden,female,17,general,Gr3,0
627,vinden,female,16,general,Gr2,1
627,vinden,female,16,general,Gr2,1
627,vinden,female,17,general,Gr3,1
628,vinden,female,17,general,Gr3,0
628,vinden,female,17,general,Gr3,0
628,vinden,female,18,general,Gr3,1
628,vinden,female,18,general,Gr3,1
629,vinden,female,17,general,Gr3,0
629,vinden,female,17,general,Gr3,0
629,vinden,female,18,general,Gr3,0
629,vinden,female,18,general,Gr3,0
629,vinden,female,16,general,Gr2,0
629,vinden,female,17,general,Gr3,0
629,vinden,female,17,general,Gr3,0
629,vinden,female,18,general,Gr3,0
629,vinden,female,18,general,Gr3,0
629,vinden,female,18,general,Gr3,0
629,vinden,female,18,general,Gr3,0
629,vinden,female,18,general,Gr3,0
629,vinden,female,18,general,Gr3,0
629,vinden,female,17,general,Gr3,0
629,vinden,female,17,general,Gr3,0
629,vinden,female,18,general,Gr3,0
629,vinden,female,18,general,Gr3,0
629,vinden,female,18,general,Gr3,0
629,vinden,female,18,general,Gr3,0
629,vinden,female,18,general,Gr3,0
629,vinden,female,18,general,Gr3,0
629,vinden,female,18,general,Gr3,0
629,vinden,female,18,general,Gr3,0
629,vinden,female,18,general,Gr3,0
629,vinden,female,18,general,Gr3,0
629,vinden,female,18,general,Gr3,0
629,vinden,female,17,general,Gr3,0
629,vinden,female,18,general,Gr3,0
629,vinden,female,18,general,Gr3,0
629,vinden,female,18,general,Gr3,0
629,vinden,female,17,general,Gr3,0
629,vinden,female,17,general,Gr3,0
629,vinden,female,18,general,Gr3,0
629,vinden,female,18,general,Gr3,0
629,vinden,female,18,general,Gr3,0
629,vinden,female,18,general,Gr3,1
629,vinden,female,18,general,Gr3,1
629,vinden,female,18,general,Gr3,1
629,vinden,female,18,general,Gr3,1
629,vinden,female,18,general,Gr3,1
629,vinden,female,18,general,Gr3,1
629,vinden,female,18,general,Gr3,1
629,vinden,female,18,general,Gr3,1
630,vinden,male,18,technical,Gr3,0
630,vinden,male,18,technical,Gr3,0
630,vinden,male,18,technical,Gr3,0
630,vinden,male,18,technical,Gr3,0
630,vinden,male,18,technical,Gr3,0
630,vinden,male,18,technical,Gr3,0
630,vinden,male,18,technical,Gr3,0
630,vinden,male,18,technical,Gr3,0
630,vinden,male,18,technical,Gr3,0
630,vinden,male,18,technical,Gr3,0
630,vinden,male,18,technical,Gr3,0
630,vinden,male,18,technical,Gr3,0
630,vinden,male,18,technical,Gr3,0
630,vinden,male,18,technical,Gr3,0
630,vinden,male,18,technical,Gr3,0
630,vinden,male,18,technical,Gr3,0
630,vinden,male,18,technical,Gr3,1
631,vinden,female,17,general,Gr3,0
631,vinden,female,17,general,Gr3,0
631,vinden,female,18,general,Gr3,0
631,vinden,female,17,general,Gr3,1
635,vinden,female,16,technical,Gr2,0
639,vinden,female,17,general,Gr3,0
640,vinden,female,17,general,Gr3,0
640,vinden,female,18,general,Gr3,0
640,vinden,female,17,general,Gr3,0
640,vinden,female,17,general,Gr3,0
640,vinden,female,17,general,Gr3,1
640,vinden,female,17,general,Gr3,1
654,vinden,female,15,vocational,Gr2,1
655,vinden,male,18,technical,Gr3,0
655,vinden,male,18,technical,Gr3,0
655,vinden,male,17,technical,Gr3,0
655,vinden,male,17,technical,Gr3,0
655,vinden,male,17,technical,Gr3,0
655,vinden,male,17,technical,Gr3,0
655,vinden,male,18,technical,Gr3,1
655,vinden,male,17,technical,Gr3,1
655,vinden,male,18,technical,Gr3,1
655,vinden,male,18,technical,Gr3,1
655,vinden,male,17,technical,Gr3,1
655,vinden,male,17,technical,Gr3,1
655,vinden,male,18,technical,Gr3,1
655,vinden,male,17,technical,Gr3,1
663,vinden,male,16,technical,Gr2,0
668,vinden,male,15,technical,Gr2,0
673,vinden,female,15,general,Gr2,0
673,vinden,female,15,general,Gr2,0
673,vinden,female,15,general,Gr2,0
673,vinden,female,15,general,Gr2,0
673,vinden,female,15,general,Gr2,0
673,vinden,female,15,general,Gr2,0
673,vinden,female,15,general,Gr2,0
673,vinden,female,15,general,Gr2,0
673,vinden,female,15,general,Gr2,1
673,vinden,female,15,general,Gr2,1
673,vinden,female,15,general,Gr2,1
677,vinden,female,15,vocational,Gr2,0
683,vinden,female,20,vocational,Gr3,0
683,vinden,female,20,vocational,Gr3,0
683,vinden,female,20,vocational,Gr3,0
687,vinden,female,16,general,Gr2,0
708,vinden,female,17,general,Gr3,0
708,vinden,female,17,general,Gr3,1
712,vinden,male,18,vocational,Gr3,0
716,vinden,female,16,vocational,Gr2,0
716,vinden,female,16,vocational,Gr2,1
717,vinden,female,16,vocational,Gr2,0
717,vinden,female,16,vocational,Gr2,0
717,vinden,female,16,vocational,Gr2,0
717,vinden,female,16,vocational,Gr2,1
717,vinden,female,16,vocational,Gr2,1
717,vinden,female,16,vocational,Gr2,1
729,vinden,male,16,general,Gr2,1
733,vinden,male,18,general,Gr3,1
734,vinden,female,15,general,Gr2,0
734,vinden,female,15,general,Gr2,1
734,vinden,female,15,general,Gr2,1
736,vinden,female,17,technical,Gr3,0
736,vinden,female,16,technical,Gr2,0
736,vinden,female,17,technical,Gr3,1
736,vinden,female,16,technical,Gr2,1
736,vinden,female,17,technical,Gr3,1
737,vinden,female,16,technical,Gr2,0
737,vinden,female,15,technical,Gr2,1
737,vinden,female,16,technical,Gr2,1
737,vinden,female,15,technical,Gr2,1
739,vinden,male,16,vocational,Gr2,0
739,vinden,male,16,vocational,Gr2,0
739,vinden,male,16,vocational,Gr2,0
739,vinden,male,16,vocational,Gr2,0
742,vinden,male,18,vocational,Gr3,0
742,vinden,male,18,vocational,Gr3,0
742,vinden,male,18,vocational,Gr3,0
742,vinden,male,18,vocational,Gr3,0
742,vinden,male,18,vocational,Gr3,0
742,vinden,male,17,vocational,Gr3,0
742,vinden,male,18,vocational,Gr3,0
742,vinden,male,18,vocational,Gr3,1
742,vinden,male,17,vocational,Gr3,1
742,vinden,male,18,vocational,Gr3,1
742,vinden,male,18,vocational,Gr3,1
742,vinden,male,18,vocational,Gr3,1
757,vinden,female,15,vocational,Gr2,0
767,vinden,female,17,vocational,Gr3,0
767,vinden,female,17,vocational,Gr3,0
767,vinden,female,16,vocational,Gr2,0
767,vinden,female,16,vocational,Gr2,0
767,vinden,female,17,vocational,Gr3,0
767,vinden,female,17,vocational,Gr3,0
767,vinden,female,17,vocational,Gr3,0
767,vinden,female,16,vocational,Gr2,0
767,vinden,female,16,vocational,Gr2,0
767,vinden,female,17,vocational,Gr3,1
767,vinden,female,17,vocational,Gr3,1
767,vinden,female,16,vocational,Gr2,1
768,vinden,female,16,vocational,Gr2,0
770,vinden,female,16,technical,Gr2,0
770,vinden,female,16,technical,Gr2,0
805,vinden,male,18,technical,Gr3,0
805,vinden,male,17,technical,Gr3,0
805,vinden,male,18,technical,Gr3,1
867,vinden,female,16,general,Gr2,0
867,vinden,female,16,general,Gr2,0
867,vinden,female,16,general,Gr2,0
867,vinden,female,16,general,Gr2,0
867,vinden,female,16,general,Gr2,0
867,vinden,female,16,general,Gr2,0
898,vinden,male,19,technical,Gr3,1
900,vinden,female,19,general,Gr3,0
900,vinden,female,19,general,Gr3,1
901,vinden,female,19,vocational,Gr3,0
901,vinden,female,19,vocational,Gr3,1
905,vinden,female,17,general,Gr3,0
911,vinden,female,19,general,Gr3,1
1012,vinden,male,16,technical,Gr2,1
1013,vinden,male,16,general,Gr2,0
1026,vinden,female,15,general,Gr2,0
1034,vinden,female,16,general,Gr2,0
1034,vinden,female,16,general,Gr2,0
1034,vinden,female,16,general,Gr2,0
1059,vinden,male,16,general,Gr2,0
1059,vinden,male,16,general,Gr2,0
1059,vinden,male,16,general,Gr2,0
1059,vinden,male,16,general,Gr2,0
1059,vinden,male,16,general,Gr2,1
1066,vinden,female,15,technical,Gr2,0
1074,vinden,female,16,general,Gr2,0
1074,vinden,female,16,general,Gr2,0
1102,vinden,female,16,vocational,Gr2,0
1109,vinden,female,19,vocational,Gr3,0
1112,vinden,male,16,general,Gr2,0
1118,vinden,female,17,general,Gr3,0
1118,vinden,female,17,general,Gr3,0
1119,vinden,female,17,technical,Gr3,0
1119,vinden,female,18,technical,Gr3,0
1119,vinden,female,18,technical,Gr3,0
1119,vinden,female,18,technical,Gr3,0
1119,vinden,female,18,technical,Gr3,0
1119,vinden,female,17,technical,Gr3,1
1119,vinden,female,17,technical,Gr3,1
1119,vinden,female,18,technical,Gr3,1
1119,vinden,female,17,technical,Gr3,1
1119,vinden,female,18,technical,Gr3,1
1119,vinden,female,17,technical,Gr3,1
1119,vinden,female,17,technical,Gr3,1
1123,vinden,female,17,general,Gr3,0
1124,vinden,female,17,general,Gr3,0
1124,vinden,female,17,general,Gr3,1
1125,vinden,female,18,vocational,Gr3,0
1125,vinden,female,18,vocational,Gr3,0
1125,vinden,female,18,vocational,Gr3,0
1125,vinden,female,18,vocational,Gr3,0
1125,vinden,female,18,vocational,Gr3,0
1125,vinden,female,18,vocational,Gr3,0
1125,vinden,female,18,vocational,Gr3,0
1138,vinden,female,18,technical,Gr3,0
1139,vinden,female,19,technical,Gr3,0
1177,vinden,female,15,general,Gr2,0
1177,vinden,female,15,general,Gr2,0
1177,vinden,female,15,general,Gr2,0
1177,vinden,female,15,general,Gr2,0
1177,vinden,female,15,general,Gr2,0
1177,vinden,female,15,general,Gr2,1
1177,vinden,female,15,general,Gr2,1
1177,vinden,female,15,general,Gr2,1
1177,vinden,female,15,general,Gr2,1
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,17,technical,Gr3,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,17,technical,Gr3,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,17,technical,Gr3,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,17,technical,Gr3,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,17,technical,Gr3,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,17,technical,Gr3,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,17,technical,Gr3,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,17,technical,Gr3,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,0
1189,vinden,female,16,technical,Gr2,1
1189,vinden,female,16,technical,Gr2,1
1189,vinden,female,16,technical,Gr2,1
1189,vinden,female,16,technical,Gr2,1
1189,vinden,female,16,technical,Gr2,1
1189,vinden,female,16,technical,Gr2,1
1189,vinden,female,16,technical,Gr2,1
1190,vinden,female,16,general,Gr2,0
1190,vinden,female,16,general,Gr2,0
1190,vinden,female,16,general,Gr2,0
1192,vinden,female,16,technical,Gr2,0
